price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram,balcony,Parkolóhely ára
73.9,"IV. kerület, Újpest-Központ ",65.0,3.0,0,új építésű,2023,összkomfortos,1,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,észak,utcai,5.5 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,AA++,,5.5,|nincs megadva|
73.59,"IV. kerület, Újpest-Központ ",64.0,3.0,0,új építésű,2023,összkomfortos,1,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,udvari,3.34 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,AA++,,3.34,|nincs megadva|
72.5,"IV. kerület, Újpest-Központ ",62.0,3.0,0,új építésű,2023,összkomfortos,1,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,|nincs megadva|,4.64 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,AA++,,4.64,|nincs megadva|
90.8,"IV. kerület, Újpest-Központ ",74.0,2.0,2.0,új építésű,2022,összkomfortos,3,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5.5 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",|nincs megadva|,|nincs megadva|,,5.5,|nincs megadva|
69.9,"IV. kerület, Újpest-Központ ",61.0,3.0,0,új építésű,2022,összkomfortos,2,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,11 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",|nincs megadva|,|nincs megadva|,,11.0,|nincs megadva|
385.0,"V. kerület, Sörház utca 4.",181.0,4.0,0,új építésű,2023,luxus,4,5,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,16 m|2|,|nincs megadva|,tetőtéri,"utca, közterület",hőszivattyú,van,AA+,,16.0,
83.23,"IV. kerület, Baross utca ",70.0,3.0,0,új építésű,2023,összkomfortos,1,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön helyiségben,északnyugat,kertre néz,17 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"gázkazán, hűtő-fűtő klíma",van - 17 cm,AA+,,17.0,4 M Ft
60.0,"IV. kerület, Újpest-Központ ",45.0,2.0,0,új építésű,2023,összkomfortos,3,3,van,3 m-nél alacsonyabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,utcai,5.14 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - megvásárolható,hőszivattyú,van,|nincs megadva|,,5.14,|nincs megadva|
91.9,"IV. kerület, Sándor István utca ",73.0,3.0,0,új építésű,2023,duplakomfortos,1,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön és egyben is,|nincs megadva|,|nincs megadva|,21 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"fan-coil, padlófűtés",van,|nincs megadva|,,21.0,"5,50 M Ft"
77.2,"IV. kerület, Újpest-Központ ",66.0,3.0,0,új építésű,2022,összkomfortos,2,5,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,4 m|2|,nem,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,AA++,,4.0,"5,50 M Ft"
68.35,"IV. kerület, Újpest ",53.0,3.0,0,új építésű,2023,összkomfortos,3,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,8.28 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés, gázkazán",van,|nincs megadva|,,8.28,|nincs megadva|
69.28,"IV. kerület, Újpest ",53.0,2.0,0,új építésű,2023,összkomfortos,3,3,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,13.67 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés, gázkazán",van,|nincs megadva|,,13.67,|nincs megadva|
83.85,"IV. kerület, Újpest ",67.0,3.0,0,új építésű,2023,összkomfortos,3,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,8.28 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés, gázkazán",van,|nincs megadva|,,8.28,|nincs megadva|
64.31,"IV. kerület, Újpest ",53.0,3.0,0,új építésű,2023,összkomfortos,2,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,8.28 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely,"hőszivattyú, padlófűtés, gázkazán",van,|nincs megadva|,,8.28,
87.14,"IV. kerület, Újpest ",70.0,3.0,0,új építésű,2023,összkomfortos,2,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,16.63 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés, gázkazán",van,|nincs megadva|,,16.63,|nincs megadva|
78.89,"IV. kerület, Újpest ",67.0,3.0,0,új építésű,2023,összkomfortos,2,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,8.28 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, fan-coil, gázkazán",van,|nincs megadva|,,8.28,|nincs megadva|
61.43,"IV. kerület, Újpest ",53.0,3.0,0,új építésű,2023,összkomfortos,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,8.28 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés, gázkazán",van,|nincs megadva|,,8.28,|nincs megadva|
83.22,"IV. kerület, Újpest ",70.0,3.0,0,új építésű,2023,összkomfortos,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,16.63 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, gázkazán, padlófűtés",van,|nincs megadva|,,16.63,|nincs megadva|
85.48,"IV. kerület, Újpest ",66.0,3.0,0,új építésű,2023,összkomfortos,3,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,15.63 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"gázkazán, hőszivattyú, padlófűtés",van - 18 cm,BB,,15.63,|nincs megadva|
87.4,"IV. kerület, Újpest ",68.0,3.0,0,új építésű,2023,összkomfortos,3,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,15.3 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"gázkazán, hőszivattyú, padlófűtés",van - 18 cm,BB,,15.3,|nincs megadva|
79.97,"IV. kerület, Újpest ",66.0,3.0,0,új építésű,2023,összkomfortos,3,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,5.36 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"gázkazán, hőszivattyú, padlófűtés",van - 18 cm,BB,,5.36,|nincs megadva|
72.26,"IV. kerület, Újpest ",62.0,3.0,0,új építésű,2023,összkomfortos,3,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,4.87 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"gázkazán, hőszivattyú, padlófűtés",van - 18 cm,BB,,4.87,|nincs megadva|
76.12,"IV. kerület, Újpest ",68.0,3.0,0,új építésű,2023,összkomfortos,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,15.3 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"gázkazán, hőszivattyú, padlófűtés",van - 18 cm,BB,,15.3,|nincs megadva|
83.64,"IV. kerület, Újpest ",68.0,3.0,0,új építésű,2023,összkomfortos,2,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,15.3 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"gázkazán, hőszivattyú, padlófűtés",van - 18 cm,BB,,15.3,|nincs megadva|
68.28,"IV. kerület, Újpest ",66.0,2.0,1.0,új építésű,2023,összkomfortos,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,5.36 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"gázkazán, hőszivattyú, padlófűtés",van - 18 cm,BB,,5.36,|nincs megadva|
97.77,"IV. kerület, Újpest ",78.0,4.0,0,új építésű,2023,duplakomfortos,3,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,kertre néz,12.42 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - megvásárolható,"hőszivattyú, gázkazán, padlófűtés",van - 18 cm,BB,,12.42,5 M Ft
83.12,"IV. kerület, Újpest ",78.0,4.0,0,új építésű,2023,duplakomfortos,1,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,kertre néz,12 m|2|,nem,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, gázkazán, padlófűtés",van - 15 cm,BB,,12.0,5 M Ft
49.9,"IV. kerület, Újpest ",50.0,2.0,0,új építésű,2022,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,nincs,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,kertre néz,|nincs megadva|,igen,|nincs megadva|,"utca, közterület",elektromos fűtőpanel,van - 10 cm,|nincs megadva|,,,
377.15,"V. kerület, Szervita tér ",71.0,3.0,0,új építésű,2022,luxus,5,8,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,38 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - benne van az árban,|nincs megadva|,|nincs megadva|,|nincs megadva|,,38.0,
64.94,"IV. kerület, Újpest ",53.0,2.0,0,új építésű,2023,összkomfortos,2,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,9.58 m|2|,nem,|nincs megadva|,udvari beálló - megvásárolható,"hőszivattyú, hűtő-fűtő klíma, gázkazán",van - 18 cm,BB,,9.58,"3,50 M Ft"
92.9,"IV. kerület, Újpest ",82.0,4.0,0,új építésű,2023,összkomfortos,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 m|2|,|nincs megadva|,tetőtéri,udvari beálló,hőszivattyú,van - 15 cm,|nincs megadva|,,5.0,
76.5,"IV. kerület, Újpest ",68.0,4.0,0,új építésű,2024,összkomfortos,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,9 m|2|,|nincs megadva|,tetőtéri,udvari beálló,hőszivattyú,van - 15 cm,|nincs megadva|,,9.0,
99.9,"IV. kerület, Újpest ",88.0,5.0,0,új építésű,2023,összkomfortos,1,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,hőszivattyú,van - 15 cm,|nincs megadva|,,5.0,
79.98,"IV. kerület, Újpest ",69.0,3.0,0,új építésű,2023,összkomfortos,3,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5.67 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van - 18 cm,BB,,5.67,5 M Ft
74.85,"IV. kerület, Újpest ",69.0,3.0,0,új építésű,2023,összkomfortos,2,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5.67 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van - 18 cm,BB,,5.67,5 M Ft
70.85,"IV. kerület, Újpest ",69.0,3.0,0,új építésű,2023,összkomfortos,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5.67 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van - 18 cm,BB,,5.67,|nincs megadva|
63.43,"IV. kerület, Újpest ",48.0,2.0,0,új építésű,2023,összkomfortos,3,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,12.08 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van - 18 cm,BB,,12.08,|nincs megadva|
59.12,"IV. kerület, Újpest ",53.0,2.0,0,új építésű,2023,összkomfortos,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,9.58 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés, gázkazán",van - 18 cm,BB,,9.58,5 M Ft
74.45,"IV. kerület, Újpest ",66.0,3.0,0,új építésű,2023,összkomfortos,2,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,15.63 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van - 18 cm,BB,,15.63,5 M Ft
74.45,"IV. kerület, Újpest ",66.0,3.0,0,új építésű,2023,összkomfortos,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,15.63 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"gázkazán, hőszivattyú",van - 18 cm,BB,,15.63,|nincs megadva|
45.6,"IV. kerület, Újpest-Központ ",34.0,1.0,0,új építésű,2023,|nincs megadva|,3,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,udvari,4 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,,4.0,
72.63,"IV. kerület, Újpest-Központ ",63.0,3.0,0,új építésű,2023,összkomfortos,1,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,észak,udvari,3.39 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,|nincs megadva|,,3.39,|nincs megadva|
53.7,"IV. kerület, Újpest-Központ ",43.0,2.0,0,új építésű,2023,összkomfortos,1,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,észak,utcai,2.33 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,|nincs megadva|,,2.33,|nincs megadva|
43.23,"IV. kerület, Újpest-Központ ",35.0,1.0,0,új építésű,2023,összkomfortos,1,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,észak,udvari,3.67 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,|nincs megadva|,,3.67,|nincs megadva|
80.5,"IV. kerület, Újpest ",68.0,2.0,1.0,új építésű,2023,összkomfortos,2,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,4 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,|nincs megadva|,,4.0,|nincs megadva|
48.9,"IV. kerület, Újpest-Központ ",44.0,2.0,0,új építésű,2023,összkomfortos,1,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,,,
93.18,"IV. kerület, Baross utca ",78.0,4.0,0,új építésű,2023,összkomfortos,3,4,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,délnyugat,kertre néz,12 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"gázkazán, padlófűtés, hűtő-fűtő klíma",van - 15 cm,AA,,12.0,4 M Ft
93.18,"IV. kerület, Újpest ",78.0,4.0,0,új építésű,2023,duplakomfortos,2,3,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,11.91 m|2|,nem,|nincs megadva|,udvari beálló - megvásárolható,"hőszivattyú, gázkazán, padlófűtés",van - 18 cm,BB,,11.91,|nincs megadva|
75.9,"IV. kerület, Újpest-Központ ",62.0,3.0,0,új építésű,2023,összkomfortos,2,3,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,5 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,hőszivattyú,van,|nincs megadva|,,5.0,
70.5,"IV. kerület, Újpest-Központ ",62.0,3.0,0,új építésű,2022,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,3 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,,3.0,
72.9,"IV. kerület, Újpest-Központ ",61.0,3.0,0,új építésű,2022,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,udvari,3 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,hőszivattyú,|nincs megadva|,|nincs megadva|,,3.0,
72.5,"IV. kerület, Újpest-Központ ",64.0,3.0,0,új építésű,2023,összkomfortos,1,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön helyiségben,kelet,utcai,4.64 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"padlófűtés, házközponti egyedi méréssel, hőszivattyú",van,|nincs megadva|,,4.64,"5,50 M Ft"
101.3,"IV. kerület, Újpest-Központ ",82.0,4.0,0,új építésű,2023,összkomfortos,3,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,udvari,11 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",|nincs megadva|,|nincs megadva|,,11.0,|nincs megadva|
