price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Panelprogram,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Parkolóhely ára
45.9,"XIV. kerület, Alsórákos - Kacsóh Pongrác úti lakótelep ",56.0,2.0,1.0,3.0,jó állapotú,1981 és 2000 között,összkomfortos,2,|nincs megadva|,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,külön helyiségben,kelet,kertre néz,3 m|2|,nem,nem tetőtéri,,udvari beálló - benne van az árban,távfűtés,nincs,|nincs megadva|,
33.5,"XIV. kerület, Fűrész utca ",43.0,1.0,0,,jó állapotú,1981 és 2000 között,összkomfortos,földszint,3,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,,"utca, közterület - ingyenes",gáz (konvektor),|nincs megadva|,|nincs megadva|,
74.99,"XIV. kerület, Pósa Lajos utca ",90.0,3.0,0,,jó állapotú,1981 és 2000 között,összkomfortos,1,3,nincs,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
37.9,"XIV. kerület, Thököly út ",43.0,1.0,1.0,1.0,közepes állapotú,1950 és 1980 között,komfortos,3,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13  Ft/hó,egy helyiségben,északnyugat,utcai,1 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
87.0,"XIV. kerület, Thököly út ",73.0,3.0,0,22.5,|nincs megadva|,2022,duplakomfortos,5,6,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,22.5 m|2|,|nincs megadva|,zárószint,,"utca, közterület - fizetős övezet","hűtő-fűtő klíma, hőszivattyú, egyéb",van - 10 cm,AA,
71.0,"XIV. kerület, Istvánffy utca ",62.0,3.0,0,6.0,jó állapotú,2001 és 2010 között,összkomfortos,1,|nincs megadva|,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,34 000  Ft/hó,|nincs megadva|,külön és egyben is,dél,kertre néz,6 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gázkazán,van,|nincs megadva|,
49.99,"XIV. kerület, Törökőr ",83.0,2.0,1.0,,közepes állapotú,|nincs megadva|,összkomfortos,félemelet,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
74.9,"XIV. kerület, Mogyoródi út ",68.0,1.0,2.0,42.0,jó állapotú,2001 és 2010 között,duplakomfortos,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 000  Ft/hó,egy helyiségben,|nincs megadva|,|nincs megadva|,42 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely,gázkazán,|nincs megadva|,|nincs megadva|,
67.9,"XIV. kerület, Alsórákos ",53.0,2.0,0,,újszerű,2023,összkomfortos,1,3,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,1 000  Ft/hó,10  Ft/hó,külön helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - kötelező megvenni,|nincs megadva|,van - 15 cm,|nincs megadva|,4 M Ft
57.5,"XIV. kerület, Nagy Lajos király útja ",68.0,4.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
64.9,"XIV. kerület, Gizella út ",71.0,2.0,1.0,,felújított,1950 és 1980 között,összkomfortos,2,3,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,külön helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,udvari beálló - benne van az árban,"gázkazán, padlófűtés",|nincs megadva|,|nincs megadva|,
84.62,"XIV. kerület, Istvánmező ",64.0,3.0,0,,|nincs megadva|,2023,összkomfortos,3,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,hőszivattyú,van - 20 cm,|nincs megadva|,
49.9,"XIV. kerület, Szentmihályi út ",46.0,2.0,0,,felújított,1981 és 2000 között,összkomfortos,földszint,10,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,északkelet,utcai,|nincs megadva|,nem,|nincs megadva|,részt vett,"utca, közterület - ingyenes",távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
49.9,"XIV. kerület, Herminamező ",57.0,2.0,0,3.0,felújított,1950 és 1980 között,összkomfortos,5,6,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 700  Ft/hó,külön helyiségben,északkelet,utcai,3 m|2|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",házközponti,|nincs megadva|,|nincs megadva|,
81.5,"XIV. kerület, Bartl János utca ",54.0,2.0,0,9.0,újszerű,2022,összkomfortos,3,5,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,29 000  Ft/hó,külön helyiségben,dél,udvari,9 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,fan-coil,van,|nincs megadva|,8 M Ft
31.2,"XIV. kerület, Hungária körút ",48.0,2.0,0,,felújítandó,1950 előtt,összkomfortos,földszint,6,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület - fizetős övezet",házközponti,|nincs megadva|,|nincs megadva|,
18.7,"XIV. kerület, Várna utca ",24.0,1.0,0,,jó állapotú,|nincs megadva|,összkomfortos,szuterén,3,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 700  Ft/hó,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,
51.0,"XIV. kerület, Kiszugló ",31.0,1.0,0,9.0,újszerű,2022,összkomfortos,földszint,5,van,|nincs megadva|,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,kertre néz,9 m|2|,igen,nem tetőtéri,,"utca, közterület - fizetős övezet",mennyezeti hűtés-fűtés,van - 15 cm,BB,
29.9,"XIV. kerület, Kövér Lajos utca ",33.0,1.0,0,,jó állapotú,1950 előtt,|nincs megadva|,földszint,2,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
33.5,"XIV. kerület, Pillangó park ",37.0,2.0,0,,felújítandó,|nincs megadva|,összkomfortos,3,10,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 500  Ft/hó,egy helyiségben,délnyugat,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,részt vett,|nincs megadva|,távfűtés egyedi méréssel,van,|nincs megadva|,
33.9,"XIV. kerület, Szentmihályi út ",46.0,2.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,7,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"utca, közterület",távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
159.0,"XIV. kerület, Herminamező ",110.0,3.0,0,35.0,jó állapotú,2001 és 2010 között,|nincs megadva|,6,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,35 m|2|,|nincs megadva|,zárószint,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
24.99,"XIV. kerület, Törökőr ",31.0,1.0,0,,közepes állapotú,1950 előtt,komfortos,földszint,2,|nincs megadva|,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 000  Ft/hó,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület - ingyenes",gáz (konvektor),|nincs megadva|,|nincs megadva|,
78.38,"XIV. kerület, Alsórákos ",109.0,5.0,1.0,,jó állapotú,1981 és 2000 között,összkomfortos,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - benne van az árban,gázkazán,|nincs megadva|,|nincs megadva|,
39.9,"XIV. kerület, Ungvár utca ",54.0,2.0,0,4.0,jó állapotú,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,nincs,nem,100 m|3|/hó,100 kWh/hó,|nincs megadva|,10 000  Ft/hó,egy helyiségben,dél,kertre néz,4 m|2|,nem,,,"utca, közterület - fizetős övezet",távfűtés egyedi méréssel,van,|nincs megadva|,
57.5,"XIV. kerület, Törökőr ",66.0,2.0,1.0,,felújított,|nincs megadva|,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,elektromos konvektor,|nincs megadva|,|nincs megadva|,
69.8,"XIV. kerület, Herminamező ",70.0,2.0,0,2.0,felújított,|nincs megadva|,összkomfortos,3,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,2 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
85.0,"XIV. kerület, Torontál utca 19.",71.0,2.0,0,9.0,közepes állapotú,1950 és 1980 között,összkomfortos,félemelet,3,nincs,3 m-nél alacsonyabb,van,igen,130 m|3|/hó,140 kWh/hó,25 000  Ft/hó,14  Ft/hó,külön helyiségben,délkelet,kertre néz,9 m|2|,nem,nem tetőtéri,,udvari beálló - benne van az árban,gázkazán,nincs,|nincs megadva|,
49.9,"XIV. kerület, Nagy Lajos király útja ",67.0,2.0,0,,jó állapotú,1950 előtt,komfortos,2,2,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,udvari,|nincs megadva|,nem,|nincs megadva|,,"utca, közterület - fizetős övezet",gázkazán,van - 10 cm,|nincs megadva|,
230.0,"XIV. kerület, Vezér utca ",130.0,3.0,1.0,7.0,jó állapotú,1950 és 1980 között,duplakomfortos,1,2,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,külön és egyben is,délkelet,utcai,7 m|2|,|nincs megadva|,penthouse,,|nincs megadva|,egyéb kazán,|nincs megadva|,|nincs megadva|,
52.47,"XIV. kerület, Istvánmező ",41.0,2.0,0,,|nincs megadva|,2023,összkomfortos,3,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - megvásárolható,hőszivattyú,|nincs megadva|,|nincs megadva|,4 M Ft
99.9,"XIV. kerület, Alsórákos ",66.0,2.0,1.0,40.0,újszerű,2023,összkomfortos,2,2,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,40 m|2|,nem,nem tetőtéri,,önálló garázs - megvásárolható,gázkazán,van - 10 cm,|nincs megadva|,4 M Ft
27.0,"XIV. kerület, Amerikai út ",26.0,1.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,szuterén,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
55.9,"XIV. kerület, Törökőr ",64.0,2.0,0,12.0,újszerű,2018,összkomfortos,földszint,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,kertre néz,12 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
105.0,"XIV. kerület, Alsórákos ",74.0,3.0,0,10.0,|nincs megadva|,2023,összkomfortos,2,2,nincs,3 m-nél alacsonyabb,van,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,kertre néz,10 m|2|,igen,|nincs megadva|,,teremgarázs hely - megvásárolható,"hőszivattyú, padlófűtés",van,|nincs megadva|,5 M Ft
32.9,"XIV. kerület, Alsórákos ",26.0,1.0,0,,közepes állapotú,|nincs megadva|,összkomfortos,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,
89.5,"XIV. kerület, Herminamező ",69.0,3.0,0,12.0,újszerű,2001 és 2010 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,van,nem,100 m|3|/hó,80 kWh/hó,|nincs megadva|,18 000  Ft/hó,külön és egyben is,délkelet,kertre néz,12 m|2|,nem,tetőtéri,,teremgarázs hely - kötelező megvenni,gázkazán,van - 10 cm,|nincs megadva|,5 M Ft
63.5,"XIV. kerület, Alsórákos ",77.0,3.0,0,3.0,jó állapotú,1950 és 1980 között,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,külön helyiségben,északkelet,|nincs megadva|,3 m|2|,igen,nem tetőtéri,,önálló garázs - kötelező megvenni,gáz (konvektor),|nincs megadva|,|nincs megadva|,|nincs megadva|
54.9,"XIV. kerület, Törökőr ",69.0,2.0,1.0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,földszint,3,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
115.0,"XIV. kerület, Istvánmező ",96.0,4.0,0,3.0,felújított,1950 előtt,összkomfortos,1,4,van,3 m-nél magasabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,északkelet,kertre néz,3 m|2|,|nincs megadva|,nem tetőtéri,,teremgarázs hely - benne van az árban,gázkazán,|nincs megadva|,|nincs megadva|,
52.9,"XIV. kerület, Alsórákos ",48.0,2.0,0,,jó állapotú,1981 és 2000 között,összkomfortos,4,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 900  Ft/hó,külön helyiségben,északkelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
47.2,"XIV. kerület, Alsórákos - Kacsóh Pongrác úti lakótelep ",55.0,2.0,0,,felújított,1981 és 2000 között,összkomfortos,3,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 000  Ft/hó,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,,,"utca, közterület",távfűtés,|nincs megadva|,|nincs megadva|,
57.9,"XIV. kerület, Gyarmat utca ",71.0,2.0,0,,felújítandó,1950 előtt,összkomfortos,1,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,külön helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",cserépkályha,|nincs megadva|,|nincs megadva|,
74.99,"XIV. kerület, Thököly út ",87.0,3.0,0,5.2,jó állapotú,1950 előtt,összkomfortos,félemelet,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,külön és egyben is,északnyugat,utcai,5.2 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
29.9,"XIV. kerület, Alsórákos ",32.0,1.0,0,,közepes állapotú,1981 és 2000 között,összkomfortos,2,3,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 500  Ft/hó,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,
59.0,"XIV. kerület, Lőcsei út ",76.0,2.0,0,,jó állapotú,1950 előtt,összkomfortos,földszint,földszintes,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 880  Ft/hó,külön helyiségben,dél,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gázkazán,nincs,|nincs megadva|,
71.5,"XIV. kerület, Dorozsmai utca ",51.0,2.0,0,6.0,újszerű,2018,összkomfortos,1,7,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,egy helyiségben,kelet,udvari,6 m|2|,nem,|nincs megadva|,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
74.2,"XIV. kerület, Herminamező ",57.0,2.0,0,3.0,jó állapotú,1950 előtt,|nincs megadva|,2,2,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,külön helyiségben,kelet,kertre néz,3 m|2|,|nincs megadva|,|nincs megadva|,,udvari beálló,gázkazán,|nincs megadva|,|nincs megadva|,
37.9,"XIV. kerület, Herminamező ",43.0,2.0,0,1.5,közepes állapotú,1950 és 1980 között,|nincs megadva|,3,4,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 500  Ft/hó,egy helyiségben,északnyugat,utcai,1.5 m|2|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,
44.9,"XIV. kerület, Alsórákos ",51.0,2.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
82.5,"XIV. kerület, Alsórákos ",62.0,2.0,0,5.0,újszerű,2017,|nincs megadva|,1,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,21  Ft/hó,külön helyiségben,délnyugat,kertre néz,5 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely,|nincs megadva|,van,|nincs megadva|,
74.99,"XIV. kerület, Erzsébet királyné útja ",82.0,4.0,0,,felújított,2001 és 2010 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,kertre néz,|nincs megadva|,nem,nem tetőtéri,,teremgarázs hely - benne van az árban,gázkazán,|nincs megadva|,|nincs megadva|,
36.5,"XIV. kerület, Rákosfalva park ",55.0,1.0,1.0,7.8,közepes állapotú,1950 és 1980 között,összkomfortos,10,több mint 10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,7.8 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,
69.49,"XIV. kerület, Hungária körút ",96.0,2.0,2.0,4.0,közepes állapotú,1981 és 2000 között,duplakomfortos,2,4,van,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,4 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
32.56,"XIV. kerület, Nagy Lajos király útja ",36.0,1.0,0,,felújítandó,1950 és 1980 között,összkomfortos,földszint,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
68.9,"XIV. kerület, Nagyzugló ",70.0,1.0,2.0,3.0,felújított,1950 előtt,komfortos,1,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,északkelet,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,,"utca, közterület - ingyenes",elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,
