price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Parkolóhely ára
36.0,"VII. kerület, Király utca ",26.0,3.0,0,felújított,|nincs megadva|,összkomfortos,földszint,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,7 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület","gáz (konvektor), elektromos fűtőpanel",|nincs megadva|,|nincs megadva|,,
36.9,"VII. kerület, Rózsa utca ",39.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
89.0,"VII. kerület, Damjanich utca ",110.0,4.0,0,jó állapotú,|nincs megadva|,összkomfortos,4,6,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
35.9,"VII. kerület, Murányi utca ",33.0,1.0,0,felújított,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 200  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",padlófűtés,|nincs megadva|,|nincs megadva|,,
99.0,"VII. kerület, Baross tér 17.",131.0,1.0,4.0,felújított,2022,duplakomfortos,3,3,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület","gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,
51.5,"VII. kerület, Dob utca ",38.0,2.0,0,felújított,1950 előtt,összkomfortos,1,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 200  Ft/hó,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,,
25.9,"VII. kerület, Péterfy Sándor utca ",26.0,1.0,0,felújítandó,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,14 500  Ft/hó,nem,|nincs megadva|,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
49.0,"VII. kerület, Jósika utca ",68.0,2.0,0,közepes állapotú,1950 előtt,duplakomfortos,1,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,23 000  Ft/hó,23 500  Ft/hó,|nincs megadva|,külön és egyben is,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),van,|nincs megadva|,,
89.0,"VII. kerület, Izabella utca ",106.0,3.0,0,közepes állapotú,1950 előtt,összkomfortos,földszint,5,van,3 m-nél magasabb,|nincs megadva|,142 m|3|/hó,200 kWh/hó,45 000  Ft/hó,33 000  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,
28.9,"VII. kerület, Rottenbiller utca 5/c",27.0,1.0,0,közepes állapotú,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,10 m|3|/hó,120 kWh/hó,15 000  Ft/hó,11 000  Ft/hó,nem,egy helyiségben,nyugat,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,FF,,
60.0,"VII. kerület, Rózsa utca 23-25.",48.0,2.0,0,újszerű,2001 és 2010 között,összkomfortos,1,7,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,40 000  Ft/hó,26 000  Ft/hó,nem,egy helyiségben,délkelet,udvari,4 m|2|,nem,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,CC,4.0,
119.9,"VII. kerület, Dob utca ",80.0,3.0,0,felújított,|nincs megadva|,luxus,4,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,|nincs megadva|,külön és egyben is,délnyugat,panorámás,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,"házközponti, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,6.0,
57.9,"VII. kerület, Dembinszky utca 36.",58.0,2.0,0,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,van,118 m|3|/hó,130 kWh/hó,36 000  Ft/hó,16 240  Ft/hó,nem,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,
55.9,"VII. kerület, Százház utca ",46.0,2.0,0,|nincs megadva|,2001 és 2010 között,|nincs megadva|,2,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,igen,egy helyiségben,|nincs megadva|,utcai,2 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,van,CC,2.0,"8,90 M Ft"
41.3,"VII. kerület, Marek József utca ",41.0,1.0,1.0,közepes állapotú,1950 előtt,|nincs megadva|,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 700  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
49.9,"VII. kerület, Erzsébet körút 42.",32.0,1.0,1.0,felújított,|nincs megadva|,összkomfortos,2,4,van,3 m-nél magasabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,7 800  Ft/hó,nem,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,teremgarázs hely - bérelhető,"hűtő-fűtő klíma, elektromos konvektor",nincs,|nincs megadva|,,40 000  Ft/hó
34.5,"VII. kerület, Alsó erdősor ",30.0,1.0,0,felújított,1950 előtt,összkomfortos,2,3,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 900  Ft/hó,nem,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
40.5,"VII. kerület, Garay utca 13-15.",27.0,1.0,0,újszerű,|nincs megadva|,összkomfortos,4,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,20 250  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,van,|nincs megadva|,,
49.9,"VII. kerület, Király utca ",48.0,2.0,0,jó állapotú,|nincs megadva|,összkomfortos,3,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,gázkazán,van,|nincs megadva|,,
47.9,"VII. kerület, Damjanich utca ",47.0,2.0,0,felújított,|nincs megadva|,összkomfortos,2,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
33.9,"VII. kerület, Peterdy utca ",37.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,2,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 070  Ft/hó,nem,külön helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),nincs,|nincs megadva|,,
28.9,"VII. kerület, Dob utca ",29.0,1.0,0,felújított,|nincs megadva|,összkomfortos,földszint,2,nincs,3 m-nél magasabb,van,|nincs megadva|,110 kWh/hó,|nincs megadva|,7 000  Ft/hó,nem,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",hűtő-fűtő klíma,|nincs megadva|,|nincs megadva|,,
33.0,"VII. kerület, Hársfa utca ",30.0,1.0,1.0,felújított,|nincs megadva|,összkomfortos,1,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
48.0,"VII. kerület, Dohány utca ",33.0,1.0,0,felújított,1950 és 1980 között,összkomfortos,5,5,van,3 m-nél magasabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,8 500  Ft/hó,nem,egy helyiségben,|nincs megadva|,panorámás,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület","kályha, padlófűtés, hűtő-fűtő klíma",van - 10 cm,|nincs megadva|,,
69.0,"VII. kerület, Péterfy Sándor utca 32.",78.0,2.0,1.0,jó állapotú,1950 előtt,összkomfortos,félemelet,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,25 000  Ft/hó,nem,külön és egyben is,délkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
40.5,"VII. kerület, István utca ",44.0,2.0,0,felújított,|nincs megadva|,összkomfortos,1,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
69.7,"VII. kerület, Damjanich utca ",73.0,2.0,1.0,felújított,1950 és 1980 között,|nincs megadva|,1,6,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,45 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,2.0,
30.9,"VII. kerület, Garay tér 17.",36.0,1.0,0,jó állapotú,|nincs megadva|,összkomfortos,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 700  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
54.9,"VII. kerület, Dob utca ",63.0,2.0,0,felújított,1950 előtt,|nincs megadva|,1,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,|nincs megadva|,külön helyiségben,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"elektromos fűtőpanel, cserépkályha",|nincs megadva|,|nincs megadva|,,
53.5,"VII. kerület, Marek József utca ",78.0,2.0,1.0,közepes állapotú,|nincs megadva|,összkomfortos,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,északnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
41.9,"VII. kerület, Hernád utca 25.",33.0,1.0,0,újszerű,|nincs megadva|,összkomfortos,3,|nincs megadva|,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",hűtő-fűtő klíma,van,|nincs megadva|,,
49.0,"VII. kerület, Bethlen Gábor utca ",56.0,2.0,1.0,közepes állapotú,1950 előtt,összkomfortos,5,6,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",cserépkályha,|nincs megadva|,|nincs megadva|,,
69.0,"VII. kerület, Akácfa utca ",64.0,2.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
27.9,"VII. kerület, Bajza utca ",27.0,1.0,0,jó állapotú,1981 és 2000 között,összkomfortos,8,8,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,28 145  Ft/hó,nem,külön helyiségben,nyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,,
119.5,"VII. kerület, Kazinczy utca 13.",69.0,2.0,1.0,újszerű,2001 és 2010 között,összkomfortos,4,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,,
54.9,"VII. kerület, István utca ",94.0,3.0,0,felújítandó,1950 előtt,összkomfortos,3,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"gáz (konvektor), cserépkályha",|nincs megadva|,|nincs megadva|,,
99.5,"VII. kerület, Kazinczy utca 13.",48.0,2.0,0,újszerű,2001 és 2010 között,összkomfortos,földszint,6,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,27 000  Ft/hó,igen,egy helyiségben,|nincs megadva|,kertre néz,7 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,7.0,
67.5,"VII. kerület, Jósika utca ",118.0,4.0,0,jó állapotú,1950 előtt,duplakomfortos,1,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület","gáz (konvektor), egyéb",|nincs megadva|,|nincs megadva|,,
34.9,"VII. kerület, Sajó utca ",39.0,1.0,0,közepes állapotú,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,,
109.0,"VII. kerület, Dohány utca ",94.0,3.0,0,közepes állapotú,|nincs megadva|,összkomfortos,2,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,6 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,|nincs megadva|,6.0,
59.9,"VII. kerület, Bethlen Gábor utca 33.",53.0,3.0,0,felújított,1950 előtt,összkomfortos,2,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
58.9,"VII. kerület, Erzsébet körút ",56.0,1.0,1.0,jó állapotú,1950 előtt,összkomfortos,1,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,28 000  Ft/hó,10 740  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
80.0,"VII. kerület, Rottenbiller utca ",87.0,3.0,0,felújított,1950 előtt,összkomfortos,3,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
74.9,"VII. kerület, Rákóczi út 32.",87.0,2.0,0,jó állapotú,1950 előtt,komfortos,1,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,14 750  Ft/hó,nem,egy helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","gázkazán, cserépkályha, hűtő-fűtő klíma",nincs,GG,,
54.8,"VII. kerület, Damjanich utca ",62.0,2.0,0,felújított,1950 és 1980 között,összkomfortos,2,2,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet","gázkazán, hűtő-fűtő klíma",nincs,CC,,
89.9,"VII. kerület, Kertész utca 42-44.",58.0,3.0,0,felújított,|nincs megadva|,összkomfortos,3,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,13 500  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,hűtő-fűtő klíma,|nincs megadva|,|nincs megadva|,,
86.9,"VII. kerület, Rottenbiller utca ",84.0,3.0,0,új építésű,2022,összkomfortos,3,4,van,3 m-nél alacsonyabb,van,130 m|3|/hó,200 kWh/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület","gázkazán, hűtő-fűtő klíma",van - 10 cm,|nincs megadva|,,
89.9,"VII. kerület, Rottenbiller utca ",84.0,3.0,0,új építésű,2022,összkomfortos,3,4,van,3 m-nél alacsonyabb,van,130 m|3|/hó,200 kWh/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület","gázkazán, hűtő-fűtő klíma",van - 10 cm,|nincs megadva|,4.0,
57.9,"VII. kerület, Dohány utca ",54.0,1.0,1.0,közepes állapotú,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 500  Ft/hó,|nincs megadva|,egy helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület","gáz (konvektor), egyéb",|nincs megadva|,|nincs megadva|,,
58.0,"VII. kerület, Belső-Erzsébetváros ",56.0,2.0,0,felújított,1950 előtt,|nincs megadva|,3,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,20 000 000  Ft/hó,10 000  Ft/hó,nem,egy helyiségben,délnyugat,utcai,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
140.0,"VII. kerület, Belső-Erzsébetváros ",103.0,3.0,1.0,felújított,1950 és 1980 között,luxus,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,20  Ft/hó,|nincs megadva|,külön és egyben is,dél,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","hűtő-fűtő klíma, padlófűtés",van,|nincs megadva|,,
79.7,"VII. kerület, Külső-Erzsébetváros - Ligetváros ",76.0,2.0,2.0,jó állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
57.9,"VII. kerület, Almássy tér ",69.0,2.0,0,felújított,1950 előtt,komfortos,földszint,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 800  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,nincs,|nincs megadva|,,
68.9,"VII. kerület, Alsó erdősor ",79.0,3.0,0,felújított,1950 előtt,duplakomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
29.9,"VII. kerület, Külső-Erzsébetváros - Ligetváros ",29.0,1.0,0,felújított,1950 és 1980 között,összkomfortos,2,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
