price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram
62.99,"II. kerület, Zsigmond tér ",60.0,2.0,0,3.0,jó állapotú,1950 és 1980 között,összkomfortos,2,5,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,37 800  Ft/hó,külön helyiségben,nyugat,kertre néz,3 m|2|,nem,|nincs megadva|,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,
54.9,"III. kerület, Lajos utca 93-99.",36.0,1.0,0,7.0,újszerű,2001 és 2010 között,összkomfortos,2,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,7 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
116.9,"III. kerület, Pusztakúti út 12.",79.0,3.0,0,21.0,új építésű,2022,duplakomfortos,földszint,3,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,északkelet,kertre néz,21 m|2|,igen,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,házközponti egyedi méréssel,van - 15 cm,BB,
52.9,"III. kerület, Lajos utca 93-99.",35.0,1.0,0,,újszerű,2001 és 2010 között,összkomfortos,4,7,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,"házközponti, házközponti egyedi méréssel",|nincs megadva|,|nincs megadva|,
91.24,"III. kerület, Valéria utca 11.",42.0,2.0,0,11.0,|nincs megadva|,2024,|nincs megadva|,5,7,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,|nincs megadva|,11 m|2|,|nincs megadva|,penthouse,|nincs megadva|,,"hőszivattyú, mennyezeti hűtés-fűtés",|nincs megadva|,AA+,
57.9,"II. kerület, Kacsa utca ",58.0,2.0,0,,felújítandó,1950 előtt,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,nem,125 m|3|/hó,|nincs megadva|,|nincs megadva|,16 060  Ft/hó,egy helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
69.33,"III. kerület, Valéria utca 11.",49.0,2.0,0,8.74,új építésű,2024,összkomfortos,2,7,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,utcai,8.74 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,"mennyezeti hűtés-fűtés, hőszivattyú",van,BB,
92.0,"III. kerület, Csillaghegy - Rókahegy ",64.0,3.0,0,15.0,újszerű,2001 és 2010 között,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,igen,100 m|3|/hó,70 kWh/hó,25 000  Ft/hó,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,15 m|2|,igen,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,CC,
98.9,"III. kerület, Pusztakúti út 12.",62.0,3.0,0,40.0,új építésű,2022,összkomfortos,1,3,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,északkelet,kertre néz,40 m|2|,igen,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,házközponti egyedi méréssel,van - 15 cm,BB,
105.0,"II. kerület, Felhévíz ",67.0,3.0,0,3.0,felújított,1950 és 1980 között,összkomfortos,6,7,van,3 m-nél alacsonyabb,van,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,külön és egyben is,kelet,utcai,3 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"hőszivattyú, távfűtés egyedi méréssel",|nincs megadva|,|nincs megadva|,
269.0,"III. kerület, Harsánylejtő ",128.0,3.0,1.0,50.0,|nincs megadva|,2020,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,panorámás,50 m|2|,|nincs megadva|,|nincs megadva|,önálló garázs,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
98.9,"II. kerület, Szépvölgyi út ",74.0,3.0,0,12.0,felújított,1950 és 1980 között,összkomfortos,földszint,4,|nincs megadva|,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,panorámás,12 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,gázkazán,van,|nincs megadva|,
45.4,"III. kerület, Kerék utca ",68.0,3.0,0,,jó állapotú,1981 és 2000 között,összkomfortos,9,10,van,3 m-nél alacsonyabb,nincs,igen,Nincs gáz bekötve az ingatlanba,100 kWh/hó,35 000  Ft/hó,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,távfűtés,|nincs megadva|,CC,nem vett részt
66.9,"II. kerület, Pusztaszeri út ",60.0,2.0,0,9.0,jó állapotú,1981 és 2000 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 400  Ft/hó,külön helyiségben,délnyugat,kertre néz,9 m|2|,|nincs megadva|,|nincs megadva|,önálló garázs - kötelező megvenni,12 M Ft,gázkazán,|nincs megadva|,|nincs megadva|,
29.6,"III. kerület, Óbuda-Óváros ",30.0,1.0,0,,felújított,1950 és 1980 között,|nincs megadva|,2,4,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,7 000  Ft/hó,|nincs megadva|,kelet,kertre néz,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
92.9,"III. kerület, Testvérhegy ",49.0,2.0,0,12.6,újszerű,2021,összkomfortos,1,5,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,25 000  Ft/hó,külön helyiségben,északkelet,utcai,12.6 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,mennyezeti hűtés-fűtés,van,|nincs megadva|,
81.9,"III. kerület, Óbuda-Óváros ",54.0,2.0,0,,újszerű,2018,összkomfortos,1,7,van,3 m-nél alacsonyabb,|nincs megadva|,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,20 500  Ft/hó,külön és egyben is,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,teremgarázs hely - bérelhető,|nincs megadva|,"hőszivattyú, falfűtés",nincs,AA++,
44.9,"III. kerület, Óbudai lakótelep ",48.0,2.0,0,4.0,felújított,|nincs megadva|,összkomfortos,9,10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,4 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
285.0,"II. kerület, Szalamandra út ",128.0,4.0,0,8.0,újszerű,2001 és 2010 között,duplakomfortos,földszint,2,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,51 600  Ft/hó,egy helyiségben,dél,panorámás,8 m|2|,igen,nem tetőtéri,teremgarázs hely - benne van az árban,,gázkazán,van,|nincs megadva|,
76.0,"II. kerület, Törökvész ",68.0,2.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,panorámás,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,CC,
44.9,"III. kerület, Óbudai lakótelep ",53.0,2.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,földszint,6,van,3 m-nél alacsonyabb,|nincs megadva|,nem,Nincs gáz bekötve az ingatlanba,144 kWh/hó,40 000  Ft/hó,|nincs megadva|,|nincs megadva|,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,DD,
38.0,"III. kerület, Hollós Korvin Lajos utca ",57.0,1.0,2.0,,közepes állapotú,|nincs megadva|,összkomfortos,1,10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,nem vett részt
69.0,"III. kerület, Föld utca ",59.0,2.0,1.0,,jó állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
64.7,"II. kerület, Vérhalom ",46.0,1.0,1.0,40.0,közepes állapotú,1950 és 1980 között,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,15 000  Ft/hó,egy helyiségben,délkelet,|nincs megadva|,40 m|2|,igen,nem tetőtéri,|nincs megadva|,,gázkazán,nincs,|nincs megadva|,
46.9,"III. kerület, Ágoston utca ",48.0,2.0,0,4.0,felújított,1981 és 2000 között,összkomfortos,4,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 500  Ft/hó,külön helyiségben,|nincs megadva|,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
249.0,"II. kerület, Felhévíz ",91.0,3.0,0,,felújított,1950 és 1980 között,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,AA,
242.0,"II. kerület, Lipótmező ",106.0,4.0,0,8.0,új építésű,2023,duplakomfortos,1,4,van,|nincs megadva|,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,kertre néz,8 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,9 M Ft,"hőszivattyú, mennyezeti hűtés-fűtés",van,BB,
71.63,"III. kerület, Valéria utca 11.",48.0,2.0,0,13.27,új építésű,2024,összkomfortos,3,7,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,udvari,13.27 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,"mennyezeti hűtés-fűtés, hőszivattyú",van,BB,
229.0,"II. kerület, Rómer Flóris utca ",102.0,3.0,1.0,20.0,jó állapotú,2001 és 2010 között,duplakomfortos,1,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,140 000  Ft/hó,129  Ft/hó,külön és egyben is,délkelet,kertre néz,20 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - benne van az árban,,"házközponti egyedi méréssel, fan-coil",|nincs megadva|,|nincs megadva|,
74.64,"III. kerület, Pusztakúti út 12.",47.0,2.0,0,44.64,új építésű,2022,összkomfortos,1,3,van,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,kertre néz,44.64 m|2|,igen,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,házközponti egyedi méréssel,van - 15 cm,|nincs megadva|,
78.0,"III. kerület, Testvérhegy ",68.0,3.0,0,6.0,újszerű,2001 és 2010 között,|nincs megadva|,3,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,6 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
34.99,"III. kerület, Zsirai Miklós utca ",57.0,1.0,2.0,,felújítandó,1981 és 2000 között,összkomfortos,7,10,van,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
49.9,"II. kerület, Tölgyfa utca ",56.0,2.0,1.0,,közepes állapotú,1950 előtt,összkomfortos,2,2,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 500  Ft/hó,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
41.9,"III. kerület, Szentendrei út ",55.0,1.0,2.0,,jó állapotú,1950 és 1980 között,összkomfortos,5,10,van,3 m-nél alacsonyabb,|nincs megadva|,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
39.0,"II. kerület, Margit körút ",39.0,1.0,0,2.0,közepes állapotú,1950 előtt,összkomfortos,2,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 500  Ft/hó,|nincs megadva|,kelet,utcai,2 m|2|,nem,|nincs megadva|,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
43.0,"II. kerület, Kurucles ",32.0,1.0,0,,felújított,1950 és 1980 között,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,26 000 000  Ft/hó,9 300  Ft/hó,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,"infrafűtés, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
119.0,"II. kerület, II/A kerület - Máriaremete ",106.0,3.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
59.9,"III. kerület, Torma Károly utca ",73.0,1.0,3.0,,közepes állapotú,1981 és 2000 között,összkomfortos,2,4,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés,nincs,|nincs megadva|,|nincs megadva|
117.0,"II. kerület, Margit körút ",81.0,3.0,0,7.5,újszerű,2019,duplakomfortos,4,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,63  Ft/hó,külön és egyben is,délnyugat,utcai,7.5 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,nincs,|nincs megadva|,
41.9,"II. kerület, Hűvösvölgyi út ",36.0,1.0,0,,felújított,1950 előtt,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 000  Ft/hó,külön helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),nincs,|nincs megadva|,
99.9,"II. kerület, Bimbó út ",89.0,3.0,0,5.0,jó állapotú,1950 előtt,komfortos,félemelet,4,nincs,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,külön és egyben is,|nincs megadva|,udvari,5 m|2|,igen,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
53.9,"II. kerület, Széher út ",44.0,2.0,0,,jó állapotú,1950 és 1980 között,komfortos,földszint,3,nincs,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,egy helyiségben,északkelet,udvari,|nincs megadva|,igen,|nincs megadva|,udvari beálló - benne van az árban,,gáz (konvektor),van,|nincs megadva|,
58.4,"III. kerület, Árpád fejedelem útja ",62.0,2.0,1.0,4.3,jó állapotú,1950 és 1980 között,összkomfortos,3,8,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,panorámás,4.3 m|2|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
58.9,"III. kerület, Pacsirtamező utca ",69.0,3.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,4,10,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,15 500  Ft/hó,külön helyiségben,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés egyedi méréssel,van - 10 cm,CC,részt vett
66.9,"II. kerület, Víziváros ",60.0,2.0,1.0,,felújított,1981 és 2000 között,összkomfortos,4,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"házközponti, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
43.9,"II. kerület, Szász Károly utca 2-4.",43.0,1.0,0,,felújítandó,1950 előtt,összkomfortos,3,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,|nincs megadva|,|nincs megadva|,|nincs megadva|,
173.0,"II. kerület, Kurucles ",117.0,3.0,0,21.0,felújított,2001 és 2010 között,duplakomfortos,földszint,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,kertre néz,21 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
54.9,"III. kerület, Miklós utca ",66.0,3.0,0,3.0,jó állapotú,1950 és 1980 között,összkomfortos,4,|nincs megadva|,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,13 800  Ft/hó,külön helyiségben,nyugat,utcai,3 m|2|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",,távfűtés egyedi méréssel,|nincs megadva|,CC,részt vett
58.9,"III. kerület, Boglya utca ",55.0,2.0,0,4.0,felújított,1981 és 2000 között,összkomfortos,|nincs megadva|,5,|nincs megadva|,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 640  Ft/hó,külön helyiségben,dél,|nincs megadva|,4 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|
31.4,"III. kerület, Velence utca ",36.0,1.0,0,,közepes állapotú,1950 és 1980 között,komfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,11 300  Ft/hó,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
219.99,"II. kerület, Hárshegy ",97.0,4.0,0,64.0,újszerű,2001 és 2010 között,duplakomfortos,7,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,nyugat,panorámás,64 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,"fan-coil, padlófűtés",van,CC,
63.0,"III. kerület, Testvérhegyi út 4/b",45.0,2.0,0,11.0,új építésű,2023,összkomfortos,1,3,van,|nincs megadva|,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,kertre néz,11 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely,,"hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés",van - 15 cm,|nincs megadva|,
47.4,"II. kerület, Érmelléki utca ",40.0,1.0,0,10.0,közepes állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 950  Ft/hó,|nincs megadva|,délkelet,utcai,10 m|2|,igen,|nincs megadva|,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,
49.9,"III. kerület, Hadrianus utca 3.",51.0,3.0,0,,felújított,1950 és 1980 között,összkomfortos,3,10,van,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,28 000  Ft/hó,külön helyiségben,|nincs megadva|,panorámás,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",,távfűtés,van,|nincs megadva|,részt vett
