price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram
59.0,"VIII. kerület, Vajdahunyad utca 9.",44.0,2.0,0,7.4,új építésű,2023,összkomfortos,1,7,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,kertre néz,7.4 m|2|,igen,nem tetőtéri,|nincs megadva|,,"mennyezeti hűtés-fűtés, hőszivattyú",van,BB,
59.45,"VIII. kerület, Józsefváros - Orczynegyed ",36.0,1.0,0,6.0,új építésű,2023,összkomfortos,3,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,hőszivattyú,|nincs megadva|,|nincs megadva|,
27.6,"VIII. kerület, Karácsony Sándor utca 2b",28.0,1.0,0,,felújított,1950 előtt,összkomfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,17 000  Ft/hó,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
39.5,"VIII. kerület, Baross utca ",36.0,1.0,0,2.0,jó állapotú,2001 és 2010 között,|nincs megadva|,3,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,
77.0,"VIII. kerület, Vajdahunyad utca 9.",60.0,2.0,0,,új építésű,2022,duplakomfortos,4,7,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,7 M Ft,"mennyezeti hűtés-fűtés, hőszivattyú",van,BB,
43.5,"VIII. kerület, Józsefváros - Palotanegyed ",46.0,2.0,0,,felújítandó,1950 és 1980 között,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,dél,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
43.9,"VIII. kerület, Horváth Mihály tér ",39.0,1.0,1.0,,felújított,1950 előtt,összkomfortos,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,
188.0,"VIII. kerület, Homok utca ",97.0,4.0,0,120.0,új építésű,2021,luxus,6,7,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,panorámás,120 m|2|,nem,|nincs megadva|,|nincs megadva|,,mennyezeti hűtés-fűtés,|nincs megadva|,AA+,
161.0,"VIII. kerület, Fiumei út 5.",91.0,4.0,0,17.0,új építésű,2023,duplakomfortos,7,8,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,17 m|2|,nem,"legfelső emelet, nem tetőtéri",teremgarázs hely - megvásárolható,"6,90 M Ft","hőszivattyú, házközponti egyedi méréssel",van - 20 cm,|nincs megadva|,
35.0,"VIII. kerület, Vajda Péter utca ",35.0,2.0,0,,felújított,1950 előtt,összkomfortos,földszint,4,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,10  Ft/hó,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,elektromos kazán,|nincs megadva|,|nincs megadva|,
61.0,"VIII. kerület, Vajdahunyad utca 9.",44.0,2.0,0,8.8,új építésű,2023,összkomfortos,3,7,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,kertre néz,8.8 m|2|,nem,nem tetőtéri,|nincs megadva|,,"mennyezeti hűtés-fűtés, hőszivattyú",van,BB,
25.3,"VIII. kerület, Diószegi Sámuel utca ",27.0,1.0,0,,felújított,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
93.9,"VIII. kerület, Józsefváros - Palotanegyed ",70.0,3.0,0,,felújított,1950 és 1980 között,összkomfortos,félemelet,3,|nincs megadva|,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,mennyezeti hűtés-fűtés,|nincs megadva|,|nincs megadva|,
51.9,"VIII. kerület, Csobánc utca ",63.0,2.0,0,,felújított,1950 előtt,összkomfortos,2,4,nincs,3 m-nél magasabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,15 800  Ft/hó,külön helyiségben,északnyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
25.8,"VIII. kerület, Baross utca ",27.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,6 100  Ft/hó,egy helyiségben,délnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"gáz (konvektor), elektromos fűtőpanel",nincs,|nincs megadva|,
36.5,"VIII. kerület, Práter utca ",39.0,1.0,1.0,,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,9 000 000  Ft/hó,|nincs megadva|,egy helyiségben,északnyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
49.9,"VIII. kerület, Déri Miksa utca ",66.0,2.0,1.0,,közepes állapotú,1950 és 1980 között,komfortos,|nincs megadva|,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",,|nincs megadva|,|nincs megadva|,|nincs megadva|,
25.9,"VIII. kerület, Tolnai Lajos utca ",24.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,1,2,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,észak,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
23.49,"VIII. kerület, Teleki László tér ",26.0,1.0,0,,közepes állapotú,1950 előtt,összkomfortos,2,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,9 400  Ft/hó,egy helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
46.9,"VIII. kerület, Tömő utca ",55.0,2.0,0,7.0,jó állapotú,1950 és 1980 között,összkomfortos,8,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 900  Ft/hó,külön helyiségben,délnyugat,|nincs megadva|,7 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
19.9,"VIII. kerület, Lujza utca ",28.0,1.0,0,,jó állapotú,|nincs megadva|,összkomfortos,félemelet,2,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,10  Ft/hó,egy helyiségben,dél,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
34.9,"VIII. kerület, Luther utca 4-6.",36.0,1.0,1.0,,közepes állapotú,1950 és 1980 között,összkomfortos,6,10,van,|nincs megadva|,nincs,|nincs megadva|,80 m|3|/hó,80 kWh/hó,10 000  Ft/hó,10 000  Ft/hó,külön helyiségben,nyugat,panorámás,|nincs megadva|,|nincs megadva|,,"utca, közterület - fizetős övezet",,házközponti,|nincs megadva|,|nincs megadva|,
18.5,"VIII. kerület, Diószegi Sámuel utca ",25.0,1.0,0,,közepes állapotú,1950 előtt,összkomfortos,földszint,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,10  Ft/hó,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
196.0,"VIII. kerület, Tolnai Lajos utca ",93.0,4.0,0,155.0,új építésű,2022,összkomfortos,6,7,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 900  Ft/hó,külön helyiségben,|nincs megadva|,panorámás,155 m|2|,|nincs megadva|,penthouse,teremgarázs hely - megvásárolható,5 M Ft,"hőszivattyú, mennyezeti hűtés-fűtés",van,AA++,
61.56,"VIII. kerület, Józsefváros - Orczynegyed ",37.0,1.0,0,6.0,új építésű,2022,összkomfortos,3,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,udvari,6 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,hőszivattyú,van,|nincs megadva|,
225.0,"VIII. kerület, Tolnai Lajos utca ",107.0,4.0,0,147.0,új építésű,2022,duplakomfortos,6,7,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 900  Ft/hó,külön és egyben is,|nincs megadva|,panorámás,147 m|2|,|nincs megadva|,penthouse,teremgarázs hely - megvásárolható,5 M Ft,"hőszivattyú, mennyezeti hűtés-fűtés",van,AA++,
60.0,"VIII. kerület, Elnök utca 2.",50.0,1.0,1.0,7.0,új építésű,2024,|nincs megadva|,1,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,kertre néz,7 m|2|,nem,|nincs megadva|,teremgarázs hely - megvásárolható,8 M Ft,hőszivattyú,|nincs megadva|,|nincs megadva|,
69.9,"VIII. kerület, Józsefváros - Corvinnegyed ",47.0,2.0,0,6.75,új építésű,2023,luxus,1,7,|nincs megadva|,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,kertre néz,6.75 m|2|,|nincs megadva|,nem tetőtéri,teremgarázs hely - megvásárolható,7 M Ft,"hőszivattyú, távfűtés egyedi méréssel",van,BB,
61.5,"VIII. kerület, Józsefváros - Corvinnegyed ",36.0,1.0,0,5.52,új építésű,2023,luxus,3,7,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,udvari,5.52 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,7 M Ft,"hőszivattyú, távfűtés egyedi méréssel",van,BB,
169.9,"VIII. kerület, Józsefváros - Orczynegyed ",127.0,4.0,0,49.0,új építésű,2023,duplakomfortos,6,7,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,panorámás,49 m|2|,nem,|nincs megadva|,teremgarázs hely - megvásárolható,|nincs megadva|,távfűtés egyedi méréssel,van - 15 cm,|nincs megadva|,
120.5,"VIII. kerület, Vajdahunyad utca 9.",91.0,4.0,0,12.8,új építésű,2023,duplakomfortos,4,7,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,kertre néz,12.8 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,7 M Ft,"mennyezeti hűtés-fűtés, hőszivattyú",van - 15 cm,BB,
112.3,"VIII. kerület, Józsefváros - Corvinnegyed ",81.0,3.0,0,,új építésű,2023,duplakomfortos,5,5,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,utcai,|nincs megadva|,nem,tetőtéri,|nincs megadva|,,"mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,|nincs megadva|,
82.2,"VIII. kerület, Józsefváros - Corvinnegyed ",64.0,3.0,0,,új építésű,2023,összkomfortos,3,5,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,,"mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,|nincs megadva|,
64.4,"VIII. kerület, Józsefváros - Corvinnegyed ",46.0,2.0,0,,új építésű,2023,összkomfortos,4,5,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,,"mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,|nincs megadva|,
99.5,"VIII. kerület, Elnök utca 2.",72.0,3.0,0,12.0,új építésű,2024,duplakomfortos,2,5,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,12 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,8 M Ft,hőszivattyú,|nincs megadva|,BB,
138.0,"VIII. kerület, Elnök utca 2.",84.0,4.0,0,60.0,új építésű,2024,duplakomfortos,3,5,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,60 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,8 M Ft,|nincs megadva|,van,|nincs megadva|,
68.8,"VIII. kerület, Vajdahunyad utca 9.",51.0,2.0,0,5.7,új építésű,2023,összkomfortos,1,7,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,kertre néz,5.7 m|2|,igen,nem tetőtéri,|nincs megadva|,,"mennyezeti hűtés-fűtés, hőszivattyú",van - 15 cm,BB,
116.0,"VIII. kerület, Elnök utca 2.",72.0,4.0,0,22.0,új építésű,2024,|nincs megadva|,3,5,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,22 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,8 M Ft,hőszivattyú,van,|nincs megadva|,
79.5,"VIII. kerület, Elnök utca 2.",66.0,3.0,0,7.0,új építésű,2024,duplakomfortos,1,5,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,7 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,8 M Ft,hőszivattyú,van,BB,
43.5,"VIII. kerület, Elnök utca 2.",29.0,1.0,0,3.15,új építésű,2024,összkomfortos,1,5,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,3.15 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,hőszivattyú,van,BB,
115.0,"VIII. kerület, Elnök utca 2.",98.0,4.0,0,15.0,új építésű,2024,duplakomfortos,földszint,5,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,kertre néz,15 m|2|,igen,|nincs megadva|,teremgarázs hely - megvásárolható,8 M Ft,hőszivattyú,van,BB,
65.9,"VIII. kerület, Elnök utca 2.",66.0,3.0,0,,új építésű,2024,duplakomfortos,földszint,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,8 M Ft,hőszivattyú,van,BB,
79.61,"VIII. kerület, Lovassy László utca ",56.0,2.0,0,15.5,új építésű,2025,összkomfortos,földszint,5,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,100 kWh/hó,10 000  Ft/hó,|nincs megadva|,külön helyiségben,dél,kertre néz,15.5 m|2|,igen,|nincs megadva|,teremgarázs hely - megvásárolható,"6,50 M Ft",hőszivattyú,van - 10 cm,AA,
27.99,"VIII. kerület, Illés utca 18.",49.0,2.0,0,,felújítandó,1950 és 1980 között,összkomfortos,2,2,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,|nincs megadva|,|nincs megadva|,
31.5,"VIII. kerület, Mátyás tér ",31.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,33 000  Ft/hó,14 000  Ft/hó,egy helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gáz (konvektor),nincs,|nincs megadva|,
69.9,"VIII. kerület, Baross tér ",103.0,4.0,0,,jó állapotú,1950 előtt,összkomfortos,2,4,nincs,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,23 000  Ft/hó,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gázkazán,nincs,|nincs megadva|,
55.9,"VIII. kerület, Józsefváros - Magdolnanegyed ",56.0,3.0,0,5.0,újszerű,2014,összkomfortos,1,5,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,23 000  Ft/hó,17  Ft/hó,egy helyiségben,délnyugat,kertre néz,5 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
37.0,"VIII. kerület, Kerepesi út ",34.0,2.0,0,,felújított,1950 előtt,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
62.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",88.0,2.0,0,,közepes állapotú,|nincs megadva|,|nincs megadva|,2,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
67.0,"VIII. kerület, Népszínház utca ",110.0,3.0,1.0,,közepes állapotú,1950 előtt,komfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,"gáz (konvektor), cserépkályha",|nincs megadva|,|nincs megadva|,
34.9,"VIII. kerület, Századosnegyed ",38.0,1.0,0,,felújítandó,|nincs megadva|,összkomfortos,földszint,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 460  Ft/hó,külön helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
48.9,"VIII. kerület, Baross utca ",64.0,4.0,0,4.0,újszerű,1981 és 2000 között,összkomfortos,9,10,van,3 m-nél alacsonyabb,van,igen,Nincs gáz bekötve az ingatlanba,|nincs megadva|,15 000  Ft/hó,17 000  Ft/hó,külön helyiségben,délnyugat,utcai,4 m|2|,nem,nem tetőtéri,|nincs megadva|,,távfűtés egyedi méréssel,van - 8 cm,|nincs megadva|,részt vett
69.9,"VIII. kerület, Józsefváros - Corvinnegyed ",102.0,3.0,0,,jó állapotú,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 600  Ft/hó,egy helyiségben,dél,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
51.8,"VIII. kerület, Kálvária tér ",64.0,2.0,0,10.0,felújított,1950 és 1980 között,összkomfortos,1,6,van,3 m-nél alacsonyabb,|nincs megadva|,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,10 m|2|,nem,nem tetőtéri,"utca, közterület",,házközponti,|nincs megadva|,|nincs megadva|,
94.9,"VIII. kerület, Corvin sétány ",62.0,2.0,0,34.0,jó állapotú,2001 és 2010 között,duplakomfortos,8,8,van,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,20 000  Ft/hó,egy helyiségben,kelet,utcai,34 m|2|,nem,"legfelső emelet, nem tetőtéri","utca, közterület",,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
