price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Panelprogram,Parkolóhely ára,Energetikai tanúsítvány
45.9,"VIII. kerület, Józsefváros - Losoncinegyed ",55.0,2.0,1.0,jó állapotú,1981 és 2000 között,összkomfortos,10,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 300  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,panorámás,|nincs megadva|,|nincs megadva|,,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,,,,
179.9,"VIII. kerület, Józsefváros - Csarnoknegyed ",122.0,3.0,0,felújítandó,2023,luxus,5,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,nyugat,panorámás,36 m|2|,|nincs megadva|,tetőtéri,|nincs megadva|,elektromos kazán,|nincs megadva|,|nincs megadva|,36.0,,,
18.7,"VIII. kerület, Józsefváros - Orczynegyed ",21.0,1.0,0,felújított,1950 előtt,komfortos,szuterén,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,|nincs megadva|,,,,
30.0,"VIII. kerület, Baross utca ",32.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,
18.9,"VIII. kerület, Lujza utca 23.",44.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,
25.9,"VIII. kerület, Józsefváros - Csarnoknegyed ",24.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,1,|nincs megadva|,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 500  Ft/hó,|nincs megadva|,|nincs megadva|,észak,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,,,
47.9,"VIII. kerület, Sárkány utca ",43.0,2.0,0,újszerű,2001 és 2010 között,|nincs megadva|,2,6,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,1.3 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,1.3,,,
55.0,"VIII. kerület, Rákóczi út 51.",69.0,2.0,1.0,közepes állapotú,1950 előtt,komfortos,2,6,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,20 000  Ft/hó,nem,külön helyiségben,kelet,udvari,2 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,2.0,,,
89.99,"VIII. kerület, Kálvária utca ",56.0,3.0,0,|nincs megadva|,2024,luxus,7,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,egy helyiségben,délkelet,panorámás,6 m|2|,igen,"legfelső emelet, nem tetőtéri",|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,6.0,,,
75.0,"VIII. kerület, Népszínház utca ",108.0,2.0,0,jó állapotú,|nincs megadva|,összkomfortos,2,6,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,33 000  Ft/hó,|nincs megadva|,egy helyiségben,északkelet,|nincs megadva|,5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"gáz (konvektor), cserépkályha",|nincs megadva|,|nincs megadva|,5.0,,,
57.0,"VIII. kerület, Népszínház utca ",62.0,2.0,1.0,jó állapotú,1950 és 1980 között,összkomfortos,2,4,van,3 m-nél alacsonyabb,nincs,102 m|3|/hó,200 kWh/hó,30 000  Ft/hó,15 000  Ft/hó,nem,egy helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,van,,,,,|nincs megadva|
55.9,"VIII. kerület, Lovassy László utca ",47.0,2.0,0,újszerű,2001 és 2010 között,összkomfortos,2,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 333  Ft/hó,igen,külön helyiségben,északkelet,utcai,2 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",házközponti egyedi méréssel,van,|nincs megadva|,2.0,,,
35.9,"VIII. kerület, Kerepesdűlő ",50.0,1.0,1.0,jó állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,cserépkályha,|nincs megadva|,,,,,|nincs megadva|
44.9,"VIII. kerület, Nap utca ",62.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 100  Ft/hó,nem,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),van - 10 cm,,,,,|nincs megadva|
65.0,"VIII. kerület, Tolnai Lajos utca ",45.0,2.0,0,újszerű,2020,komfortos,5,7,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,7 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,fan-coil,|nincs megadva|,,7.0,,,|nincs megadva|
56.0,"VIII. kerület, Józsefváros - Magdolnanegyed ",74.0,3.0,0,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
73.9,"VIII. kerület, Józsefváros - Palotanegyed ",87.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,4,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
33.9,"VIII. kerület, Józsefváros - Corvinnegyed ",25.0,1.0,0,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,,,,,|nincs megadva|
239.0,"VIII. kerület, Tisztviselőtelep ",180.0,6.0,0,felújított,1950 és 1980 között,duplakomfortos,1,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön és egyben is,délnyugat,udvari,29 m|2|,nem,tetőtéri,"utca, közterület","gázkazán, hőszivattyú, mennyezeti hűtés-fűtés",|nincs megadva|,,29.0,,,|nincs megadva|
52.99,"VIII. kerület, Józsefváros - Corvinnegyed ",60.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,5,7,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,egy helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,,,,,|nincs megadva|
21.9,"VIII. kerület, Józsefváros - Magdolnanegyed ",90.0,2.0,0,befejezetlen,,komfort nélküli,szuterén,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",|nincs megadva|,nincs,,,,,EE
59.9,"VIII. kerület, Üllői út ",113.0,4.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
129.0,"VIII. kerület, József körút ",93.0,4.0,0,felújított,1950 előtt,|nincs megadva|,4,5,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,nyugat,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
35.0,"VIII. kerület, Orczy út ",43.0,1.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
32.9,"VIII. kerület, Szigetvári utca ",41.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,2,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 285  Ft/hó,nem,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
28.0,"VIII. kerület, Orczy út ",28.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél magasabb,van,|nincs megadva|,190 kWh/hó,25 000  Ft/hó,10 000  Ft/hó,nem,egy helyiségben,nyugat,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","hűtő-fűtő klíma, elektromos fűtőpanel",nincs,,,,,BB
66.6,"VIII. kerület, Kálvária tér ",74.0,2.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
169.0,"VIII. kerület, Szentkirályi utca ",189.0,4.0,4.0,felújítandó,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,6 m|2|,igen,|nincs megadva|,"utca, közterület",|nincs megadva|,|nincs megadva|,,6.0,,,|nincs megadva|
34.9,"VIII. kerület, Józsefváros - Palotanegyed ",38.0,1.0,1.0,felújítandó,1950 előtt,komfortos,2,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 800  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
21.9,"VIII. kerület, Szűz utca ",26.0,1.0,0,közepes állapotú,1950 és 1980 között,|nincs megadva|,3,3,nincs,3 m-nél magasabb,nincs,10000 m|3|/hó,5300 kWh/hó,|nincs megadva|,7 956  Ft/hó,nem,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",gáz (konvektor),nincs,,,,,GG
58.0,"VIII. kerület, Szentkirályi utca ",64.0,3.0,0,|nincs megadva|,|nincs megadva|,összkomfortos,3,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 000  Ft/hó,nem,külön helyiségben,kelet,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
88.9,"VIII. kerület, Józsefváros - Corvinnegyed ",93.0,4.0,0,felújított,1950 és 1980 között,|nincs megadva|,2,4,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,utcai,|nincs megadva|,igen,,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,,,,,|nincs megadva|
79.9,"VIII. kerület, József körút ",72.0,3.0,0,felújított,1950 előtt,|nincs megadva|,2,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
53.0,"VIII. kerület, Józsefváros - Corvinnegyed ",50.0,2.0,0,felújított,1981 és 2000 között,|nincs megadva|,1,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,,,,,|nincs megadva|
49.5,"VIII. kerület, Józsefváros - Corvinnegyed ",75.0,2.0,0,felújított,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
69.9,"VIII. kerület, Kálvária tér ",94.0,3.0,0,felújított,1950 előtt,összkomfortos,2,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,délnyugat,udvari,6 m|2|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,,6.0,,,|nincs megadva|
59.9,"VIII. kerület, Józsefváros - Corvinnegyed ",47.0,2.0,0,jó állapotú,2001 és 2010 között,összkomfortos,7,9,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 000  Ft/hó,|nincs megadva|,külön helyiségben,kelet,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,,,,,|nincs megadva|
45.9,"VIII. kerület, Józsefváros - Losoncinegyed ",55.0,2.0,0,jó állapotú,1981 és 2000 között,összkomfortos,10,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 500  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,panorámás,|nincs megadva|,|nincs megadva|,,|nincs megadva|,távfűtés,|nincs megadva|,,,,,|nincs megadva|
35.5,"VIII. kerület, Vajda Péter utca 9.",58.0,2.0,1.0,felújított,|nincs megadva|,komfortos,3,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari beálló - benne van az árban,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
24.99,"VIII. kerület, Práter utca ",27.0,1.0,0,felújított,1950 előtt,|nincs megadva|,félemelet,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,7 000  Ft/hó,7 000  Ft/hó,nem,egy helyiségben,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",elektromos fűtőpanel,nincs,,,,,|nincs megadva|
52.99,"VIII. kerület, Józsefváros - Corvinnegyed ",60.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,5,|nincs megadva|,van,|nincs megadva|,van,40 m|3|/hó,60 kWh/hó,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
33.5,"VIII. kerület, Józsefváros - Losoncinegyed ",47.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,6,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 845  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,8 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,,8.0,|nincs megadva|,,|nincs megadva|
65.0,"VIII. kerület, Illés utca ",86.0,3.0,0,felújítandó,|nincs megadva|,összkomfortos,1,4,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 500  Ft/hó,|nincs megadva|,külön helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"cserépkályha, gáz (konvektor)",|nincs megadva|,,,,,|nincs megadva|
42.0,"VIII. kerület, Práter utca ",42.0,1.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
30.0,"VIII. kerület, Práter utca 65.",38.0,2.0,0,felújított,1950 előtt,összkomfortos,földszint,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,8 000  Ft/hó,7  Ft/hó,nem,egy helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",elektromos fűtőpanel,nincs,,,,,DD
25.0,"VIII. kerület, Práter utca 65.",27.0,1.0,0,felújított,1950 előtt,összkomfortos,félemelet,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,7 000  Ft/hó,7  Ft/hó,nem,egy helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",elektromos fűtőpanel,nincs,,,,,DD
25.0,"VIII. kerület, Práter utca 65.",26.0,1.0,0,felújított,1950 előtt,összkomfortos,földszint,4,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,7 000  Ft/hó,7  Ft/hó,igen,egy helyiségben,északnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",elektromos fűtőpanel,nincs,,,,,DD
34.9,"VIII. kerület, Józsefváros - Orczynegyed ",31.0,1.0,0,jó állapotú,2001 és 2010 között,|nincs megadva|,2,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,utcai,3 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,,3.0,,,|nincs megadva|
26.9,"VIII. kerület, Józsefváros - Orczynegyed ",23.0,1.0,0,közepes állapotú,1950 és 1980 között,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
26.47,"VIII. kerület, Józsefváros - Corvinnegyed ",29.0,1.0,0,jó állapotú,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
24.0,"VIII. kerület, Józsefváros - Orczynegyed ",25.0,1.0,0,felújított,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
29.5,"VIII. kerület, Józsefváros - Orczynegyed ",59.0,4.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,,,,,|nincs megadva|
46.5,"VIII. kerület, Józsefváros - Magdolnanegyed ",66.0,3.0,1.0,jó állapotú,1950 és 1980 között,összkomfortos,4,5,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,|nincs megadva|,2.7 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,,2.7,,,|nincs megadva|
37.0,"VIII. kerület, Illés utca ",31.0,1.0,0,|nincs megadva|,2001 és 2010 között,összkomfortos,5,6,van,3 m-nél alacsonyabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,90 kWh/hó,|nincs megadva|,10  Ft/hó,igen,egy helyiségben,nyugat,udvari,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,házközponti,van - 10 cm,,,,,|nincs megadva|
34.0,"VIII. kerület, Bauer Sándor utca 19.",26.0,1.0,0,felújított,|nincs megadva|,összkomfortos,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület - fizetős övezet",elektromos fűtőpanel,van,,,,,|nincs megadva|
35.7,"VIII. kerület, Józsefváros - Corvinnegyed ",51.0,2.0,0,jó állapotú,1950 és 1980 között,|nincs megadva|,10 felett,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,|nincs megadva|,5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,távfűtés,|nincs megadva|,,5.0,részt vett,,|nincs megadva|
