price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Parkolóhely ára
39.0,"VI. kerület, Külső-Terézváros ",24.0,1.0,0,felújított,1950 előtt,luxus,földszint,5,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,6 000  Ft/hó,|nincs megadva|,egy helyiségben,kelet,udvari,3 m|2|,nem,|nincs megadva|,|nincs megadva|,"padlófűtés, egyéb",|nincs megadva|,|nincs megadva|,3.0,
46.8,"VI. kerület, Hajós utca ",39.0,2.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,földszint,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 940 000  Ft/hó,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
56.0,"VI. kerület, Csengery utca 76.",86.0,2.0,0,felújított,|nincs megadva|,duplakomfortos,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,elektromos fűtőpanel,|nincs megadva|,|nincs megadva|,,
45.0,"VI. kerület, Külső-Terézváros ",52.0,3.0,0,felújított,1950 előtt,összkomfortos,földszint,4,|nincs megadva|,3 m-nél alacsonyabb,nincs,70 m|3|/hó,90 kWh/hó,20 000  Ft/hó,|nincs megadva|,igen,egy helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - ingyenes",gázkazán,|nincs megadva|,|nincs megadva|,,
109.0,"VI. kerület, Belső-Terézváros ",64.0,3.0,0,felújított,1950 előtt,luxus,2,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,teremgarázs hely - bérelhető,"padlófűtés, hűtő-fűtő klíma",van - 20 cm,AA+,,|nincs megadva|
69.9,"VI. kerület, Rózsa utca 111.",56.0,2.0,0,felújított,1950 előtt,összkomfortos,földszint,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,|nincs megadva|,egy helyiségben,délnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület","elektromos fűtőpanel, hűtő-fűtő klíma",van - 10 cm,|nincs megadva|,,
37.8,"VI. kerület, Rippl-Rónai utca ",42.0,1.0,0,|nincs megadva|,1950 előtt,összkomfortos,3,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 920  Ft/hó,|nincs megadva|,külön helyiségben,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,cserépkályha,|nincs megadva|,|nincs megadva|,,
37.8,"VI. kerület, Rippl-Rónai utca ",42.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,3,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,20 000 000  Ft/hó,11 000  Ft/hó,|nincs megadva|,külön helyiségben,délkelet,kertre néz,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",cserépkályha,|nincs megadva|,|nincs megadva|,,
71.9,"VI. kerület, Podmaniczky utca ",78.0,3.0,0,közepes állapotú,1950 előtt,összkomfortos,1,5,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,16 400  Ft/hó,nem,külön helyiségben,északnyugat,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,4.0,
79.9,"VI. kerület, Teréz körút ",67.0,2.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,félemelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,17  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,nincs,|nincs megadva|,,
28.0,"VI. kerület, Bajnok utca ",26.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
63.6,"VI. kerület, Podmaniczky utca 33.",53.0,2.0,0,jó állapotú,2001 és 2010 között,összkomfortos,3,4,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,12 500  Ft/hó,|nincs megadva|,egy helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,
78.89,"VI. kerület, Székely Bertalan utca ",100.0,6.0,0,felújított,1950 előtt,összkomfortos,földszint,3,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,24 000  Ft/hó,nem,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,,
49.5,"VI. kerület, Külső-Terézváros ",39.0,1.0,0,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,,
36.9,"VI. kerület, Oktogon ",30.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,1,4,|nincs megadva|,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,7 400  Ft/hó,nem,egy helyiségben,kelet,udvari,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
52.0,"VI. kerület, Lovag utca 7.",50.0,3.0,0,közepes állapotú,|nincs megadva|,összkomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,17 370  Ft/hó,nem,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,"legfelső emelet, nem tetőtéri","utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
36.9,"VI. kerület, Lovag utca ",28.0,1.0,0,felújított,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,északkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
99.9,"VI. kerület, Belső-Terézváros ",65.0,2.0,0,újszerű,2001 és 2010 között,összkomfortos,5,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 675  Ft/hó,igen,egy helyiségben,délnyugat,utcai,11 m|2|,nem,nem tetőtéri,teremgarázs hely - kötelező megvenni,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,11.0,10 M Ft
44.9,"VI. kerület, Rózsa utca ",31.0,1.0,0,felújított,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
89.72,"VI. kerület, Csengery utca 70.",52.0,2.0,0,új építésű,2023,összkomfortos,4,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,8.7 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,hőszivattyú,|nincs megadva|,AA++,8.7,"7,50 M Ft"
59.9,"VI. kerület, Csengery utca 49.",72.0,2.0,1.0,jó állapotú,2001 és 2010 között,összkomfortos,3,3,van,3 m-nél alacsonyabb,van,20 m|3|/hó,|nincs megadva|,30 000  Ft/hó,20  Ft/hó,nem,külön és egyben is,délkelet,udvari,6 m|2|,nem,tetőtéri,"utca, közterület - fizetős övezet",gázkazán,nincs,|nincs megadva|,6.0,
82.9,"VI. kerület, Bajcsy-Zsilinszky út 35.",91.0,3.0,0,felújítandó,|nincs megadva|,|nincs megadva|,1,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,24 500  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,1.5 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,1.5,
34.9,"VI. kerület, Bajnok utca ",43.0,1.0,0,közepes állapotú,1950 előtt,|nincs megadva|,földszint,3,nincs,3 m-nél magasabb,nincs,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,17 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,|nincs megadva|,"utca, közterület",elektromos konvektor,nincs,|nincs megadva|,,
83.9,"VI. kerület, Teréz körút ",63.0,4.0,0,felújított,|nincs megadva|,összkomfortos,2,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 700  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
65.0,"VI. kerület, Benczúr utca ",61.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,igen,|nincs megadva|,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,,
209.26,"VI. kerület, Király utca 30-32.",95.0,3.0,0,újszerű,2001 és 2010 között,luxus,8,8,van,|nincs megadva|,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,60 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,panorámás,23 m|2|,|nincs megadva|,penthouse,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,van,CC,23.0,|nincs megadva|
34.9,"VI. kerület, Bajnok utca ",43.0,1.0,0,felújítandó,1950 előtt,összkomfortos,földszint,2,nincs,3 m-nél magasabb,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,,
29.5,"VI. kerület, Székely Bertalan utca 3.",25.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,félemelet,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,7  Ft/hó,nem,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
89.9,"VI. kerület, Teréz körút ",88.0,2.0,0,|nincs megadva|,|nincs megadva|,összkomfortos,3,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 000  Ft/hó,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
76.9,"VI. kerület, Eötvös utca ",91.0,2.0,0,|nincs megadva|,1950 előtt,összkomfortos,2,5,van,3 m-nél magasabb,nincs,|nincs megadva|,7000 kWh/hó,25 000  Ft/hó,16 200  Ft/hó,nem,külön helyiségben,északkelet,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
110.0,"VI. kerület, Mozsár utca ",79.0,2.0,0,felújított,|nincs megadva|,|nincs megadva|,3,4,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
82.2,"VI. kerület, Paulay Ede utca ",58.0,2.0,0,újszerű,2022,összkomfortos,4,5,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10.97 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,van,|nincs megadva|,10.97,
79.9,"VI. kerület, Rózsa utca ",56.0,3.0,0,|nincs megadva|,2023,összkomfortos,4,4,van,3 m-nél magasabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,"legfelső emelet, nem tetőtéri","utca, közterület","padlófűtés, hűtő-fűtő klíma",van,|nincs megadva|,,
78.9,"VI. kerület, Külső-Terézváros ",100.0,6.0,0,felújított,1950 előtt,összkomfortos,földszint,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,24 000  Ft/hó,|nincs megadva|,|nincs megadva|,nyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,nincs,DD,,
79.0,"VI. kerület, Szív utca ",63.0,3.0,0,újszerű,2012,duplakomfortos,2,7,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délkelet,udvari,5 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,|nincs megadva|,|nincs megadva|,|nincs megadva|,5.0,8 M Ft
29.5,"VI. kerület, Székely Bertalan utca ",25.0,1.0,0,|nincs megadva|,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),van,|nincs megadva|,,
63.9,"VI. kerület, Káldy Gyula utca 5.",34.0,1.0,1.0,jó állapotú,2001 és 2010 között,|nincs megadva|,1,6,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,teremgarázs hely - bérelhető,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|
69.5,"VI. kerület, Weiner Leó utca ",67.0,2.0,0,felújított,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 430  Ft/hó,nem,külön helyiségben,dél,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
109.0,"VI. kerület, Nagymező utca 36.",84.0,3.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,1,6,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,északkelet,panorámás,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
69.9,"VI. kerület, Bajcsy-Zsilinszky út ",59.0,2.0,1.0,felújított,|nincs megadva|,összkomfortos,3,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
126.0,"VI. kerület, Hajós utca ",81.0,4.0,0,felújított,1950 előtt,összkomfortos,2,5,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,|nincs megadva|,utcai,2 m|2|,nem,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,2.0,
79.9,"VI. kerület, Eötvös utca ",46.0,2.0,0,|nincs megadva|,1950 előtt,|nincs megadva|,3,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,7 800  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"gázkazán, padlófűtés",|nincs megadva|,|nincs megadva|,,
84.9,"VI. kerület, Bajcsy-Zsilinszky út ",78.0,3.0,0,közepes állapotú,1950 előtt,összkomfortos,1,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
59.0,"VI. kerület, Szív utca ",54.0,2.0,0,felújított,|nincs megadva|,összkomfortos,2,4,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,külön helyiségben,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",elektromos fűtőpanel,van,|nincs megadva|,,
80.0,"VI. kerület, Podmaniczky utca ",86.0,3.0,1.0,felújítandó,|nincs megadva|,|nincs megadva|,4,4,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",|nincs megadva|,|nincs megadva|,|nincs megadva|,,
34.99,"VI. kerület, Podmaniczky utca ",29.0,1.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,földszint,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 500  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
29.5,"VI. kerület, Bajza utca ",25.0,1.0,0,|nincs megadva|,|nincs megadva|,összkomfortos,félemelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,,
42.5,"VI. kerület, Rózsa utca ",40.0,1.0,1.0,jó állapotú,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 500  Ft/hó,nem,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet","gáz (konvektor), hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,
46.9,"VI. kerület, Hunyadi tér ",35.0,1.0,1.0,felújított,|nincs megadva|,|nincs megadva|,1,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület","elektromos fűtőpanel, gáz (konvektor)",|nincs megadva|,|nincs megadva|,,
189.0,"VI. kerület, Bajcsy-Zsilinszky út ",103.0,4.0,0,felújított,1950 előtt,duplakomfortos,3,3,nincs,3 m-nél magasabb,van,20 m|3|/hó,50 kWh/hó,20 000  Ft/hó,38 000  Ft/hó,igen,egy helyiségben,kelet,udvari,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület - fizetős övezet",gázkazán,nincs,AA+,,
65.3,"VI. kerület, Zichy Jenő utca ",48.0,1.0,1.0,jó állapotú,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délkelet,udvari,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,|nincs megadva|,,
139.0,"VI. kerület, Szondi utca ",92.0,3.0,0,felújított,1950 előtt,duplakomfortos,3,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,"gázkazán, padlófűtés",|nincs megadva|,|nincs megadva|,,
149.0,"VI. kerület, Teréz körút ",176.0,5.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
46.0,"VI. kerület, Eötvös utca ",48.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,12 000  Ft/hó,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület - fizetős övezet",gáz (konvektor),nincs,|nincs megadva|,,
47.0,"VI. kerület, Szív utca ",63.0,2.0,1.0,jó állapotú,1950 és 1980 között,összkomfortos,4,|nincs megadva|,nincs,3 m-nél alacsonyabb,nincs,35 m|3|/hó,125 kWh/hó,|nincs megadva|,19 000  Ft/hó,nem,egy helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,van,|nincs megadva|,,
114.8,"VI. kerület, Ó utca ",114.0,4.0,0,közepes állapotú,1950 előtt,|nincs megadva|,2,4,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gázkazán,|nincs megadva|,|nincs megadva|,,
34.9,"VI. kerület, Zichy Jenő utca 39.",24.0,1.0,0,jó állapotú,1950 előtt,összkomfortos,földszint,4,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 500  Ft/hó,6 300  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
34.0,"VI. kerület, Felső erdősor ",41.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
115.0,"VI. kerület, Szív utca ",112.0,4.0,0,felújított,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,van,120 m|3|/hó,100 kWh/hó,30 000  Ft/hó,33 000  Ft/hó,|nincs megadva|,egy helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület","gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,,
